question,variable,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
gun_control,const,0.4273938325108658,0.11086528317852695,3.855073655678408,0.00011569479109703104,0.2101018703451187,0.6446857946766129
gun_control,theta,-0.026003907072809355,0.03092349074766899,-0.8409111146279475,0.4003977313341419,-0.08661283521449817,0.03460502106887946
gun_control,gender_group_Male,-0.9476717325059628,0.06535200385517312,-14.501035570479255,1.193358184336399e-47,-1.075759306379625,-0.8195841586323007
gun_control,education_group_Mid,-0.12291103737165238,0.07571993554133045,-1.6232321976101451,0.10453977739862702,-0.2713193839443545,0.025497309201049728
gun_control,education_group_Low,-0.46020389256152683,0.08903539682381303,-5.168774543367258,2.3563394785615049e-07,-0.6347100636854323,-0.2856977214376214
gun_control,ideology_group_Liberal,2.560983935290743,0.09328900666162841,27.452151404932103,6.548647960590773e-166,2.378140842080434,2.7438270285010518
gun_control,ideology_group_Conservative,-1.6856526499031534,0.07680653112727323,-21.94673584606915,9.304726900518249e-107,-1.8361906846900635,-1.5351146151162434
gun_control,age_group_Under 35,0.2777785973093824,0.08764700796758676,3.169287848503731,0.0015281297224306043,0.10599361834021723,0.4495635762785476
gun_control,age_group_Over 60,-0.21650125824169617,0.07481903760253521,-2.8936653715305223,0.0038077372083404797,-0.3631438773006132,-0.06985863918277913
gun_control,income_group_Middle,-0.0838403620533845,0.07988443696457137,-1.049520597992918,0.29393858014653407,-0.24041098142920458,0.07273025732243558
gun_control,income_group_High,0.1212078511107462,0.08764221412403246,1.3829848129944684,0.1666695226287085,-0.05056773209770507,0.2929834343191975
gun_control,marital_group_Never married,0.130590274408785,0.08917415392210969,1.4644408571888528,0.1430735315642931,-0.04418785563038119,0.3053684044479512
gun_control,marital_group_Previously married,-0.02856108400989826,0.08278653481124372,-0.3449967325606581,0.7300968271474465,-0.1908197106448074,0.13369754262501088
gun_control,religion_group_Non-religious,-0.13381930741816522,0.08016545462786596,-1.669288947956005,0.09506012947053577,-0.2909407112930623,0.02330209645673187
gun_control,religion_group_Non-Western religion,1.4398125875667225,0.18646916632354163,7.721451304547109,1.1501254216770689e-14,1.0743397373453718,1.8052854377880732
gun_control,religion_group_Other religion,-0.3054235666385187,0.08886928100294722,-3.436773238082007,0.0005886882391270052,-0.4796041567362649,-0.13124297654077255
