question,variable,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
welfare,const,3.5808084936538624,0.22492435304058137,15.920056878002022,4.599585994700426e-57,3.139964862448351,4.021652124859374
welfare,theta,0.0419516944799496,0.05267899219560413,0.7963647885323499,0.4258200381622669,-0.06129723296530109,0.14520062192520028
welfare,gender_group_Male,-2.482135838264967,0.1281104914426922,-19.374961490763646,1.2555541183050417e-83,-2.733227787534371,-2.2310438889955635
welfare,education_group_Mid,-0.15787547274210595,0.1277018433994381,-1.2362818620267513,0.21635381077795968,-0.40816648656437865,0.09241554108016675
welfare,education_group_Low,-0.16943213422332248,0.15579037218039424,-1.087564859445435,0.2767872510236169,-0.47477565283498596,0.135911384388341
welfare,ideology_group_Liberal,3.284984446310455,0.14703910697512226,22.340889535368614,1.480654238023204e-110,2.9967930923202832,3.5731758003006266
welfare,ideology_group_Conservative,-9.38178137801489,0.38896742515465854,-24.119709701357568,1.552958124658461e-128,-10.1441435224773,-8.619419233552481
welfare,age_group_Under 35,1.405140634202349,0.17018406146899173,8.2565936085523,1.4988868337592122e-16,1.0715860029803743,1.7386952654243235
welfare,age_group_Over 60,-0.25242444353565563,0.12179000299294691,-2.0726203902817377,0.03820762189163056,-0.49112846307885694,-0.013720423992454295
welfare,income_group_Middle,-3.284765747760695,0.18361567673090962,-17.889353492264977,1.4275499166336785e-71,-3.644645861150227,-2.924885634371163
welfare,income_group_High,-4.261783152322859,0.20265953979635667,-21.0292747955775,3.540204239315183e-98,-4.658988551447179,-3.864577753198538
welfare,marital_group_Never married,0.06947774721537563,0.1565432532696863,0.44382460287625564,0.6571693992834327,-0.23734139121594156,0.37629688564669284
welfare,marital_group_Previously married,0.27003185512620326,0.142722304600884,1.8920087920478459,0.0584898093859579,-0.009698721682084632,0.5497624319344911
welfare,religion_group_Non-religious,0.6793011525446724,0.12133307417762562,5.598647830765493,2.1603014078487333e-08,0.4414926970229993,0.9171096080663454
welfare,religion_group_Non-Western religion,4.243044771277687,0.4503728651789102,9.421182090071394,4.460378053856764e-21,3.36033017591291,5.125759366642464
welfare,religion_group_Other religion,1.7360358210742903,0.18075680865250526,9.60426240104582,7.670514640169523e-22,1.381758986154982,2.0903126559935985
welfare,race_group_Black,2.224235550488284,0.24255947997285496,9.169856196662362,4.736504664515466e-20,1.7488277056327237,2.6996433953438443
welfare,race_group_Asian,1.9128553724409556,0.20401651698645773,9.375982889502655,6.853420782512783e-21,1.5129903468961943,2.312720397985717
welfare,race_group_Other,1.9386616891627904,0.25052820326394437,7.7382971813369466,1.007571182546537e-14,1.4476354336539294,2.4296879446716515
immigration,const,-1.1013452688913512,0.1617817039342922,-6.807600872708472,9.9239725923685e-12,-1.418431581960086,-0.7842589558226165
immigration,theta,0.021904334074646804,0.04517018108189277,0.4849290737828706,0.6277266580104183,-0.06662759402101552,0.11043626217030912
immigration,gender_group_Male,-1.7438501778493323,0.10032843409228547,-17.381415284975745,1.1410245826607275e-67,-1.9404902952955123,-1.5472100604031522
immigration,education_group_Mid,-0.9629209588037482,0.11540992975273918,-8.343484489304906,7.213290669887551e-17,-1.1891202645774146,-0.7367216530300817
immigration,education_group_Low,-1.4774291009657328,0.13293501886771444,-11.113919519099356,1.0734214246677116e-28,-1.7379769502306055,-1.21688125170086
immigration,ideology_group_Liberal,3.752129394215935,0.1300898150082212,28.842606886471582,6.272923285044362e-183,3.4971580420443433,4.007100746387527
immigration,ideology_group_Conservative,-5.768459900399955,0.37542082211451333,-15.365316894011864,2.7966784669579423e-53,-6.504271190790819,-5.03264861000909
immigration,age_group_Under 35,1.2459945705434212,0.13144503395110327,9.479206122058011,2.5622494031182914e-21,0.9883670380526142,1.5036221030342283
immigration,age_group_Over 60,-0.20370831153805652,0.10796936402509996,-1.8867232698592151,0.05919755614045758,-0.415324376460947,0.00790775338483396
immigration,income_group_Middle,-0.7157476591434374,0.11733412922738673,-6.100080716978433,1.0601491652492132e-09,-0.9457183265864839,-0.4857769917003909
immigration,income_group_High,-1.5930601894813705,0.13487894325271654,-11.811037001502347,3.4231301383876503e-32,-1.8574180605295167,-1.3287023184332243
immigration,marital_group_Never married,0.18853714079257283,0.12461539599989417,1.5129522261658017,0.13029179439636104,-0.05570454728641647,0.43277882887156216
immigration,marital_group_Previously married,-0.006527185846323237,0.11902665998927435,-0.05483801567574365,0.9562675138250786,-0.2398151526253956,0.22676078093274915
immigration,religion_group_Non-religious,3.7072673408574732,0.13753341451321174,26.95539374179753,4.9314972328507415e-160,3.43770680174076,3.9768278799741865
