question,variable,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
gun_control,const,0.3067001211394776,0.1094049193452991,2.8033485420475825,0.005057498050254669,0.09227041949118192,0.5211298227877732
gun_control,theta,0.010739024623666039,0.030614781686300028,0.350779069199494,0.7257541010203588,-0.04926484487603844,0.07074289412337052
gun_control,gender_group_Male,-0.905766633963966,0.06438745053053806,-14.067440572668328,6.02093049260662e-45,-1.031963718060175,-0.779569549867757
gun_control,education_group_Mid,-0.1715414208072943,0.07462437129620311,-2.2987318730820894,0.021520169458342748,-0.31780250091679696,-0.025280340697791587
gun_control,education_group_Low,-0.4795597234775102,0.08791211146907499,-5.454990392833482,4.897549331425993e-08,-0.6518642957617677,-0.3072551511932526
gun_control,ideology_group_Liberal,2.28609121720016,0.08479659776162642,26.959704487515424,4.3897664679679216e-160,2.1198929395758426,2.4522894948244773
gun_control,ideology_group_Conservative,-1.7545738343913846,0.07858697557692695,-22.326521939680365,2.0421567046212922e-110,-1.9086014761760903,-1.6005461926066789
gun_control,age_group_Under 35,0.12238291871186571,0.0865502393714651,1.4140101702851484,0.1573589163658421,-0.04725243330952647,0.2920182707332579
gun_control,age_group_Over 60,-0.18094165903281728,0.07381980330835526,-2.451126268611142,0.014240998694246937,-0.32562581486302433,-0.03625750320261023
gun_control,income_group_Middle,0.09292814373643347,0.07872072047260706,1.1804788266485728,0.23780982678689588,-0.06136163322692127,0.2472179206997882
gun_control,income_group_High,0.14892348827191237,0.0866416528384249,1.718844036247032,0.08564277467145406,-0.02089103085242297,0.3187380073962477
gun_control,marital_group_Never married,0.03246500634978798,0.08796571354990183,0.36906432108199744,0.7120797822085376,-0.13994462408238661,0.2048746367819626
gun_control,marital_group_Previously married,0.03176870773606583,0.08162191243328261,0.3892178802111924,0.6971149777594388,-0.12820730098245015,0.1917447164545818
gun_control,religion_group_Non-religious,-0.03177800080259007,0.0781261172136222,-0.4067525935750613,0.684189708171587,-0.18490237679324434,0.12134637518806418
gun_control,religion_group_Non-Western religion,1.0461890394262574,0.17469006399294537,5.988829676474939,2.1135635744416756e-09,0.7038028055430872,1.3885752733094276
gun_control,religion_group_Other religion,-0.2528130637381246,0.08794953151995868,-2.874524279651824,0.00404636657648267,-0.4251909779744139,-0.08043514950183533
gun_control,race_group_Black,0.3228260262540603,0.1053853154297788,3.0632923091563775,0.0021891610638184664,0.11627460351230062,0.5293774489958201
gun_control,race_group_Asian,0.5305867815346976,0.10290225136018265,5.1562213121801985,2.5198305513683513e-07,0.3289020749406518,0.7322714881287434
gun_control,race_group_Other,-0.16668328779126948,0.1348892874265199,-1.2357044133847113,0.2165684564525261,-0.43106143304752,0.09769485746498105
welfare,const,-5.01392894010855,0.23661614541003287,-21.190138700889985,1.1774994235821246e-99,-5.477688063272907,-4.5501698169441935
welfare,theta,-0.015087017678955351,0.0447767183531526,-0.3369388877488633,0.7361629694037883,-0.10284777299702808,0.07267373763911739
welfare,gender_group_Male,-0.4828043381301254,0.09286677200713093,-5.198892216185273,2.004797273808249e-07,-0.6648198666245945,-0.30078880963565635
welfare,education_group_Mid,0.09919749249862694,0.10696609182766303,0.9273732526233419,0.35373277305991424,-0.11045219505059681,0.3088471800478507
welfare,education_group_Low,0.12134147215803298,0.14754947408218086,0.822378208481104,0.41086167776523086,-0.16785018298086762,0.4105331272969336
