question,variable,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
gun_control,const,0.3534260786554958,0.10606835332392227,3.3320596349428326,0.0008620578138640147,0.1455359262411388,0.5613162310698527
gun_control,theta,0.024928554206291434,0.029450711901943642,0.8464499700140097,0.39730177230982167,-0.03279378044058322,0.08265088885316609
gun_control,gender_group_Male,-0.4762425204413496,0.06033561098739918,-7.89322445977734,2.9447729228616645e-15,-0.5944981449618711,-0.35798689592082805
gun_control,education_group_Mid,-0.5492935428906991,0.07030403298873843,-7.813115685393,5.579134445955523e-15,-0.6870869155165422,-0.4115001702648559
gun_control,education_group_Low,-0.7664060118058815,0.08516323806087023,-8.99925870899947,2.2724683707897506e-19,-0.933322891211998,-0.5994891323997651
gun_control,ideology_group_Liberal,1.2466128844738478,0.07726247554762879,16.134777919526638,1.4532939479393933e-58,1.0951812150440887,1.3980445539036068
gun_control,ideology_group_Conservative,-1.3636027358968417,0.073179913794431,-18.633565758594976,1.7169511803527702e-77,-1.5070327313256724,-1.220172740468011
gun_control,age_group_Under 35,-0.13980538227710249,0.08409277358960929,-1.66251362999849,0.09640983276603714,-0.3046241898728177,0.025013425318612753
gun_control,age_group_Over 60,0.4232491812432225,0.07058677523089402,5.996154093436716,2.020453110056619e-09,0.2849016440058463,0.5615967184805988
gun_control,income_group_Middle,0.05135579696539882,0.07501066030164506,0.6846466456751419,0.49356692469414576,-0.09566239568239387,0.19837398961319153
gun_control,income_group_High,0.24612292894454846,0.08227124798826291,2.991603202368599,0.002775167180129604,0.08487424592438977,0.40737161196470717
gun_control,marital_group_Never married,0.1534784790882949,0.08489388955661793,1.8078860550491815,0.07062423655666616,-0.012910486950197253,0.31986744512678705
gun_control,marital_group_Previously married,0.0409476843920534,0.07774571943493391,0.52668731718822,0.5984107444390584,-0.1114311256525728,0.1933264944366796
gun_control,religion_group_Non-religious,0.11174711746057779,0.07442044255638339,1.5015648069536067,0.1332095379714612,-0.034114269663465605,0.2576085045846212
gun_control,religion_group_Non-Western religion,0.9634635434661641,0.17600128836541593,5.474184606341119,4.3953068790166125e-08,0.6185073570373005,1.3084197298950277
gun_control,religion_group_Other religion,-0.09194991003196207,0.08472640523091944,-1.0852568308705552,0.2778079198805673,-0.2580106128241102,0.07411079276018609
gun_control,race_group_Black,0.5230440495000431,0.10794846658703988,4.8453124535892105,1.2641257609931804e-06,0.31146894280311954,0.7346191561969667
gun_control,race_group_Asian,0.455283877966813,0.10183481345124197,4.47080779683267,7.792470655545291e-06,0.25569131123002375,0.6548764447036023
gun_control,race_group_Other,-0.02282866155699244,0.12986078928258254,-0.17579333748939652,0.8604563040400696,-0.27735113155479924,0.23169380844081439
welfare,const,-1.1871748977195877,0.11492464117147043,-10.33002918798148,5.154489806186811e-25,-1.4124230553518589,-0.9619267400873166
welfare,theta,0.0005606772215306809,0.03126118305250315,0.017935252821015237,0.9856905058478145,-0.06071011567548941,0.061831470118550766
welfare,gender_group_Male,-0.00034987494808295325,0.06394863226148247,-0.00547118735319207,0.9956346458603116,-0.12568689104118477,0.12498714114501887
welfare,education_group_Mid,-0.2609784466110904,0.07615655482975815,-3.426867814523473,0.0006105862184692276,-0.4102425512640663,-0.1117143419581145
welfare,education_group_Low,-0.06506365022540726,0.09206855895968337,-0.70668696198339,0.4797610336688768,-0.24551470989488916,0.11538740944407465
welfare,ideology_group_Liberal,1.2956599098458725,0.07320031117798087,17.700196747737536,4.178449168359078e-70,1.1521899362799053,1.4391298834118398
welfare,ideology_group_Conservative,-1.198239020971951,0.09873438114532763,-12.135985530797594,6.808529974847056e-34,-1.3917548520526437,-1.004723189891258
welfare,age_group_Under 35,0.22067522116130828,0.08512588837648466,2.5923397143925495,0.009532558981416812,0.05383154579142152,0.38751889653119503
welfare,age_group_Over 60,-0.07805499284388448,0.07577849033650265,-1.030041539456286,0.3029905062295718,-0.2265781047062462,0.07046811901847724
welfare,income_group_Middle,-0.44118065138574536,0.08070016507719943,-5.466911386906122,4.579448380139775e-08,-0.5993500684834933,-0.28301123428799746
welfare,income_group_High,-0.30258344459129194,0.08662810238339652,-3.4929016827833257,0.0004778023905134925,-0.47237140531179755,-0.13279548387078635
welfare,marital_group_Never married,0.15065708901256825,0.08591910339452229,1.7534760380445646,0.07952032908261514,-0.017741259224668543,0.319055437249805
welfare,marital_group_Previously married,0.0921716954490224,0.08353920955704025,1.1033345412023312,0.2698819117700081,-0.07156214657972076,0.25590553747776557
welfare,religion_group_Non-religious,0.3114408139845293,0.0752732964924614,4.137467448575472,3.51160247756568e-05,0.16390786386169975,0.4589737641073588
welfare,religion_group_Non-Western religion,0.5993922985340826,0.14896848732408752,4.02361807722514,5.73108298016195e-05,0.3074194285474595,0.8913651685207057
welfare,religion_group_Other religion,0.3974910384117154,0.08898723702003077,4.4668320056081905,7.938642043489852e-06,0.2230792587687257,0.5719028180547051
welfare,race_group_Black,0.723596478506337,0.10379815669044412,6.971188136455152,3.1427534945461564e-12,0.5201558297314213,0.9270371272812528
welfare,race_group_Asian,0.2736954478089288,0.10562742009449233,2.5911401373250045,0.009565852921416564,0.06666950864384144,0.4807213869740161
welfare,race_group_Other,-0.05724849076606143,0.1349593198771317,-0.42419071775243844,0.6714267297423546,-0.3217638971032602,0.20726691557113736
immigration,const,-1.457386370111571,0.12452392959486906,-11.703665109614576,1.220650730040643e-31,-1.7014487873309156,-1.2133239528922264
immigration,theta,-0.026656361221647062,0.033793011162240455,-0.7888128433914843,0.43022140181007373,-0.0928894460287984,0.039576723585504264
immigration,gender_group_Male,-0.11142800092409634,0.0689285669908571,-1.6165721382090605,0.10597067012797348,-0.24652550973213266,0.023669507883939997
immigration,education_group_Mid,-0.48955855896595685,0.08074207577184801,-6.063239696107108,1.3340661643934484e-09,-0.647810119515783,-0.33130699841613065
immigration,education_group_Low,-0.607796107302786,0.10384278725513514,-5.853041153541743,4.8266463092093224e-09,-0.8113242303771058,-0.4042679842284662
immigration,ideology_group_Liberal,1.377400689022785,0.07606910336517012,18.107229191470367,2.7946520777306828e-73,1.228307986090797,1.526493391954773
immigration,ideology_group_Conservative,-1.3936116056622503,0.11874012772676173,-11.736652405066911,8.269531358899342e-32,-1.6263379795263893,-1.1608852317981113
immigration,age_group_Under 35,0.4626524600720756,0.0898164051122195,5.151090822372848,2.589757285237663e-07,0.28661554083126617,0.638689379312885
immigration,age_group_Over 60,-0.22424409048738142,0.0829479633521128,-2.7034309394128075,0.006862770737846407,-0.3868191112484708,-0.06166906972629205
immigration,income_group_Middle,0.09010709527258427,0.08699410381696077,1.0357839361409293,0.30030295342521107,-0.08039821507599727,0.26061240562116583
immigration,income_group_High,0.04903850284474008,0.09369351658339761,0.5233927024298461,0.6007010014838395,-0.13459741524362556,0.2326744209331057
immigration,marital_group_Never married,0.2345828688454822,0.09158199230054455,2.5614519072226756,0.010423567180654526,0.05508546230399036,0.41408027538697406
immigration,marital_group_Previously married,0.029805186863433916,0.09226767305318888,0.3230295712156124,0.7466728469946424,-0.15103612925813312,0.21064650298500096
immigration,religion_group_Non-religious,0.4706725577652016,0.07920579935471678,5.942400197961927,2.808786650045408e-09,0.31543204366325084,0.6259130718671524
immigration,religion_group_Non-Western religion,0.35517934361348935,0.15694064932128848,2.2631443488319407,0.02362679246957276,0.04758132323343345,0.6627773639935453
immigration,religion_group_Other religion,0.10255222284755677,0.10040500065944143,1.0213856100195486,0.3070717802981686,-0.09423796231266879,0.29934240800778233
immigration,race_group_Black,0.1113620604624873,0.11578102738473725,0.9618334106885591,0.3361332921652913,-0.11556458330464343,0.33828870422961804
immigration,race_group_Asian,0.0842948928572193,0.11510901968733374,0.7323048453212991,0.4639825225903558,-0.14131464002566685,0.30990442574010546
immigration,race_group_Other,-0.25135733557888446,0.14633646279168427,-1.717667154061948,0.08585734372607107,-0.5381715322755714,0.03545686111780244
transgender,const,-0.22532233536338778,0.09452253767144707,-2.383794816709117,0.017135153208650132,-0.41058310492675454,-0.040061565800021015
transgender,theta,0.01001674326095267,0.02560499709730088,0.39120267121641555,0.6956474339870691,-0.04016812887400968,0.06020161539591502
transgender,gender_group_Male,-0.1219367045636963,0.052409631995213826,-2.3266086771002676,0.019986102296128034,-0.2246576957173135,-0.019215713410079105
transgender,education_group_Mid,0.12131515328369696,0.06116769005082297,1.9833208215464522,0.047331605072349146,0.0014286837665749563,0.24120162280081897
transgender,education_group_Low,0.2563114018514096,0.0753488899284937,3.401661286511982,0.0006697759359330386,0.10863029131648913,0.40399251238633005
transgender,ideology_group_Liberal,0.3724044269176601,0.06614205582661344,5.630372722219144,1.798205985364972e-08,0.24276837963406014,0.5020404742012601
transgender,ideology_group_Conservative,0.5311252852821197,0.06544823586642315,8.1151963571046,4.849999507168975e-16,0.4028491001322477,0.6594014704319917
transgender,age_group_Under 35,-0.25125240476834504,0.07281705552463133,-3.4504609250968077,0.000559630174467383,-0.3939712110568758,-0.10853359847981425
transgender,age_group_Over 60,0.17830903274350407,0.06088246471404223,2.928742020892232,0.0034033676310624345,0.05898159461395061,0.29763647087305756
transgender,income_group_Middle,0.016608015398515148,0.06567121188722083,0.25289643545845625,0.8003482440527374,-0.11210519472153635,0.14532122551856663
transgender,income_group_High,0.002932991970706021,0.07096860982924874,0.041328017806222105,0.9670343971668998,-0.1361629273274968,0.14202891126890882
transgender,marital_group_Never married,0.07151338398336964,0.07364622355103745,0.9710393898719092,0.331528663907925,-0.0728305617740493,0.21585732974078858
transgender,marital_group_Previously married,-0.004326838107006189,0.06804268414262744,-0.06359005617615704,0.9492966497397242,-0.13768804843799062,0.12903437222397826
transgender,religion_group_Non-religious,-0.051517110512737024,0.06434208467300194,-0.800675184438867,0.42331971237077604,-0.17762527916204746,0.07459105813657341
transgender,religion_group_Non-Western religion,0.11672944419941833,0.13344354181054408,0.8747477968259002,0.38171114711431564,-0.14481509171871293,0.3782739801175496
transgender,religion_group_Other religion,0.13084693750613866,0.07413035697898866,1.765092505128845,0.07754822009817679,-0.014445892333776578,0.2761397673460539
transgender,race_group_Black,-0.059040714141412015,0.09517069928600971,-0.6203665054932629,0.5350165188966522,-0.24557185712548288,0.12749042884265885
transgender,race_group_Asian,0.12180516872646557,0.09062513844166664,1.3440549810014228,0.17893060837560237,-0.0558168387131574,0.29942717616608855
transgender,race_group_Other,-0.08379951112209723,0.11305884347070176,-0.7412026211272288,0.4585705943896994,-0.3053907724584241,0.13779175021422968
govt_treat_race,const,-0.34491195080436926,0.10790194481918249,-3.196531363566784,0.0013909070421682956,-0.5563958765117952,-0.13342802509694332
govt_treat_race,theta,-0.03885402956962182,0.030042523062574,-1.2933011481324252,0.19590692372602891,-0.09773629277698082,0.020028233637737182
govt_treat_race,gender_group_Male,-0.18663443993951778,0.06126525307191281,-3.046334269123925,0.002316501449296424,-0.3067121294641988,-0.06655675041483677
govt_treat_race,education_group_Mid,-0.3361690437143488,0.07175024003322455,-4.685267165081021,2.7959498175470897e-06,-0.47679693006157287,-0.1955411573671247
govt_treat_race,education_group_Low,-0.5135366816413365,0.08760151787636085,-5.862189310077167,4.568037915157275e-09,-0.6852325016700455,-0.3418408616126275
govt_treat_race,ideology_group_Liberal,1.3709206693119533,0.07520169860103418,18.22991627602811,2.9877812821331725e-74,1.2235280484776903,1.5183132901462164
govt_treat_race,ideology_group_Conservative,-1.2512739041191017,0.07673055993256049,-16.307373557795785,8.747386846805273e-60,-1.4016630381005124,-1.100884770137691
govt_treat_race,age_group_Under 35,0.17985265921618332,0.0848208837406094,2.1203818126464045,0.03397385921842409,0.013606781947729824,0.34609853648463684
govt_treat_race,age_group_Over 60,-0.1934698918758636,0.07117413337286667,-2.718261293921411,0.006562598981553168,-0.3329686299175326,-0.053971153834194624
govt_treat_race,income_group_Middle,0.23629194389419042,0.07706514239378161,3.0661325802371686,0.002168471383066766,0.08524704033892758,0.3873368474494533
govt_treat_race,income_group_High,0.25666692901814575,0.08358715164573262,3.0706505002823525,0.002135930101611771,0.0928391222222219,0.4204947358140696
govt_treat_race,marital_group_Never married,0.38738351935475374,0.08542782829949769,4.53462913743567,5.770478772263534e-06,0.21994805261026665,0.5548189860992409
govt_treat_race,marital_group_Previously married,0.09171357032458416,0.07923264000252661,1.1575225856624183,0.24705891715600736,-0.06357955048039557,0.2470066911295639
govt_treat_race,religion_group_Non-religious,0.06594927344776226,0.07438957075501143,0.8865392390144882,0.3753270193431607,-0.07985160605745421,0.21175015295297872
govt_treat_race,religion_group_Non-Western religion,0.38436872792147836,0.15667347271624757,2.4533108334019715,0.01415479667171945,0.07729436406481432,0.6914430917781424
govt_treat_race,religion_group_Other religion,0.03452467746733849,0.08643370287764236,0.3994353628030082,0.6895724417643412,-0.13488226722327656,0.20393162215795357
govt_treat_race,race_group_Black,1.5560946844562347,0.11838304207751205,13.144574232493298,1.8283173521909704e-39,1.3240681856040213,1.788121183308448
govt_treat_race,race_group_Asian,0.7771200602546781,0.10231257968172366,7.5955475140218445,3.0649374460394774e-14,0.5765910889131152,0.977649031596241
govt_treat_race,race_group_Other,-0.012509804073621898,0.1286550430077656,-0.0972352406960589,0.9225395826010352,-0.26466905479829417,0.23964944665105037
