question,variable,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
gun_control,const,-3.420635620095402,0.21350965067065159,-16.0209883223119,9.118927625280312e-58,-3.8391068457616075,-3.0021643944291965
gun_control,theta,0.02760935209399765,0.05472157284128565,0.5045423707771661,0.6138802952852999,-0.07964295985230738,0.13486166404030267
gun_control,gender_group_Male,-1.7645357692666097,0.12134144642441254,-14.541904858252991,6.573759949790732e-48,-2.0023606340904547,-1.5267109044427647
gun_control,education_group_Mid,-0.8743437784669824,0.12657169566454518,-6.907893379134847,4.919034493638131e-12,-1.1224197434316554,-0.6262678135023094
gun_control,education_group_Low,-1.4326067448277744,0.16236551588520587,-8.823343657779171,1.110917537972604e-18,-1.7508373082940438,-1.114376181361505
gun_control,ideology_group_Liberal,5.39901071358703,0.15437675187699193,34.97295187224165,5.800483965144889e-268,5.09643783985785,5.70158358731621
gun_control,ideology_group_Conservative,-2.7535225062659636,0.4626870705840882,-5.951155070726235,2.6625666195521624e-09,-3.6603725007231183,-1.846672511808809
gun_control,age_group_Under 35,0.3101595764504814,0.1503729031030274,2.062602836349956,0.03915037805671774,0.015434102117816373,0.6048850507831465
gun_control,age_group_Over 60,-0.2288721545406496,0.13260056155601557,-1.726027038309074,0.08434254854120929,-0.4887644795202266,0.03102017043892738
gun_control,income_group_Middle,0.10389664646061783,0.13929817335276312,0.7458579244790716,0.455753244505368,-0.16912275642301497,0.3769160493442506
gun_control,income_group_High,0.01883427474958198,0.15077125002201075,0.12491953702600733,0.9005872512150724,-0.27667194519764293,0.3143404946968069
gun_control,marital_group_Never married,0.155509759290405,0.15218039598166033,1.0218777411326088,0.30683876871197646,-0.14275833598669319,0.4537778545675032
gun_control,marital_group_Previously married,-0.1244774311970713,0.14534163963129137,-0.8564471373300229,0.39175050099805,-0.4093418103284018,0.1603869479342592
gun_control,religion_group_Non-religious,2.573929191052321,0.14736848855858575,17.46594008141073,2.6037668620756537e-68,2.28509226102139,2.8627661210832525
gun_control,religion_group_Non-Western religion,3.0381970272600505,0.278811995687598,10.896937987791155,1.1920140943039115e-27,2.4917355572546214,3.5846584972654796
gun_control,religion_group_Other religion,0.8916612741357168,0.16230016537175435,5.493902437457995,3.9314773808622665e-08,0.5735587953221835,1.2097637529492502
gun_control,race_group_Black,-0.06904156003945268,0.17611025048762843,-0.3920360106710698,0.695031606521153,-0.41421130830353187,0.27612818822462654
gun_control,race_group_Asian,-0.24719248384036369,0.1898174462198173,-1.3022643005854344,0.19282605090794303,-0.6192278420685742,0.12484287438784686
gun_control,race_group_Other,-0.855872774536563,0.2249373849349357,-3.8049378709729758,0.00014183978848686455,-1.2967419477856594,-0.41500360128746644
welfare,const,-2.098952123685155,0.17757237237998777,-11.82026289086007,3.0672318707747024e-32,-2.4469875781992663,-1.750916669171044
welfare,theta,-0.014691929179171078,0.048722838978749315,-0.30154090950199003,0.7630020594980446,-0.11018693880206404,0.08080308044372189
welfare,gender_group_Male,-1.736445368440899,0.10923977450832305,-15.895724577027556,6.783950497198887e-57,-1.9505513921564888,-1.522339344725309
welfare,education_group_Mid,-0.4306945562682036,0.11736582310469008,-3.669676102250183,0.00024285798736318264,-0.6607273425692951,-0.20066176996711207
welfare,education_group_Low,-1.2009678699638322,0.1401583638654071,-8.568649325252624,1.0470585395131986e-17,-1.4756732152720902,-0.9262625246555742
