question,variable,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
gun_control,const,7.726386579533245,0.43049717854987934,17.947589356007896,5.011909348972183e-72,6.8826276141293725,8.570145544937118
gun_control,theta,-0.0713586083778654,0.053139759550463614,-1.342847784437196,0.1793212669427685,-0.17551062324389244,0.03279340648816166
gun_control,gender_group_Male,-2.25545545557213,0.12425890497820291,-18.151258100719417,1.2549336970886098e-73,-2.498998434087792,-2.0119124770564674
gun_control,education_group_Mid,-0.47138895692065386,0.1230663953534682,-3.8303629156175605,0.00012795440212216952,-0.712594659520619,-0.23018325432068873
gun_control,education_group_Low,-0.7643245805046022,0.15682632275717276,-4.873700837123303,1.0952681099901247e-06,-1.071698524936515,-0.4569506360726893
gun_control,ideology_group_Liberal,18.557389110645417,4545.844263404938,0.004082275598404579,0.9967428243738844,-8891.133646491044,8928.248424712334
gun_control,ideology_group_Conservative,-7.6228800255765865,0.39456137257612206,-19.31988419394987,3.654694465689973e-83,-8.396206105516475,-6.849553945636697
gun_control,age_group_Under 35,0.18448027377018394,0.1639873986506046,1.124966157693872,0.26060337533522937,-0.13692912150341335,0.5058896690437813
gun_control,age_group_Over 60,0.681071344967244,0.12484239999276561,5.4554489901404555,4.884925379937711e-08,0.43638473723787985,0.9257579526966081
gun_control,income_group_Middle,-0.9229855629588517,0.13498347713990125,-6.837766980933819,8.0437090826465e-12,-1.1875483166610439,-0.6584228092566595
gun_control,income_group_High,-0.8651241560968822,0.14194779552577963,-6.094664259437295,1.096673731785961e-09,-1.1433367230122662,-0.5869115891814983
gun_control,marital_group_Never married,0.08604777237007794,0.17547818993980535,0.490361636392506,0.6238780186536651,-0.2578831599842194,0.42997870472437527
gun_control,marital_group_Previously married,0.09501850727905556,0.13263556695537942,0.7163878397038194,0.47375190148297996,-0.164942427022539,0.3549794415806501
gun_control,religion_group_Non-religious,0.49296810449502676,0.16549084563457872,2.9788240105048014,0.002893569206093837,0.16861200728017484,0.8173242017098787
gun_control,religion_group_Non-Western religion,2.044298319042343,0.3354056300283288,6.095002993449094,1.0943540359206116e-09,1.3869153639748526,2.7016812741098337
gun_control,religion_group_Other religion,0.04923157781033698,0.1507020154526956,0.3266816151227284,0.7439087069901209,-0.24613894487454507,0.34460210049521905
gun_control,race_group_Black,1.0748284131733497,0.2895175424770264,3.7124811297354765,0.0002052373670228968,0.5073844570258327,1.6422723693208665
gun_control,race_group_Asian,1.8253142657126902,0.20077843849462643,9.091186680194957,9.796390594308034e-20,1.431795757391032,2.2188327740343485
gun_control,race_group_Other,0.8994017991541419,0.26034588463480013,3.454641890789926,0.000551024184103793,0.3891332417467138,1.4096703565615698
welfare,const,3.545869274559886,0.22412945506568677,15.820630418793817,2.242361235773335e-56,3.1065836147565515,3.9851549343632207
welfare,theta,-0.07113914928832375,0.05412412869508108,-1.3143703372870932,0.18872160760671342,-0.17722049222529354,0.034942193648646036
welfare,gender_group_Male,-2.4753310109766518,0.12949498467361908,-19.115265484725217,1.884586340154426e-81,-2.7291365171155113,-2.221525504837792
